"Topic","Sentiment","TweetDate","TweetText"
"google","irrelevant","Wed Oct 19 05:06:43 +0000 2011","RT @twandroid: Pogo Pin sur le côté pour le connecter sur un dock "
"google","irrelevant","Wed Oct 19 05:02:25 +0000 2011","#Juick #Google #Buzz #+ #! Срочно нужна интеграция Жуйка с Гуглоплюсом, ибо Буз закрывают!  Рецепты есть? http://t.co/QaGboWhc"
"google","irrelevant","Wed Oct 19 05:02:22 +0000 2011","“@rianru: "
"google","irrelevant","Wed Oct 19 05:01:33 +0000 2011","Finalmente llegó el Galaxy Nexus: "
"google","irrelevant","Wed Oct 19 05:01:13 +0000 2011","Ik lees steeds meer enthousiasme voor "
"google","irrelevant","Wed Oct 19 05:01:03 +0000 2011","サムスン電子のスマートフォン新機種「ギャラクシー・ネクサス」、グーグルの基本ソフト（ＯＳ）「アンドロイド」最新版を搭載。「クラウド」活用、音声認識やカメラの機能も向上させた戦略モデル "
"google","irrelevant","Wed Oct 19 05:00:43 +0000 2011","RT @twandroid: Galaxy Nexus annoncé  : "
"google","irrelevant","Wed Oct 19 04:59:04 +0000 2011","AsiaClassifiedToday Asia Currencies Strengthen as Growth Outlook Outweighs Europe-Debt Concer... http://t.co/qm8zpFgE "
"google","irrelevant","Wed Oct 19 04:59:03 +0000 2011","AsiaClassifiedToday Asia Family Offices to Triple, Lead Growth, Citigroup Says - BusinessWeek... http://t.co/93f16E44 #asia #google #biz"
"google","irrelevant","Wed Oct 19 04:59:03 +0000 2011","AsiaClassifiedToday Indian shares to start higher; Hero MotoCorp eyed - Reuters: Indian share... http://t.co/Zo0Fm1Ya "
"google","irrelevant","Wed Oct 19 04:59:02 +0000 2011","AsiaClassifiedToday Thailand - Market factors to watch - Oct 19 - Reuters: Thailand - Market ... http://t.co/nNsDZgWI "
"google","irrelevant","Wed Oct 19 04:58:44 +0000 2011","RT @laurentalbaret: [2.0] La recherche cryptée (sur "
"google","irrelevant","Wed Oct 19 04:58:19 +0000 2011","7 Lessons Learned Running an SEO Agency: Posted by neilpatelThis post was originally in YOUmoz, and... http://t.co/AU0k5sWY #seo #google"
"google","irrelevant","Wed Oct 19 04:55:06 +0000 2011","Bon. Reste plus qu'à voir ce que ça va donner IRL. "
"google","irrelevant","Wed Oct 19 04:54:57 +0000 2011","Новите "
"google","irrelevant","Wed Oct 19 04:54:43 +0000 2011","Todavía existe "
"google","irrelevant","Wed Oct 19 04:54:16 +0000 2011","Доступна официальная Google-страница Galaxy Nexus http://t.co/99TAk4lC "
"google","irrelevant","Wed Oct 19 04:54:12 +0000 2011","#GalaxyNexus | @xataka http://t.co/p2Tu2kBm &lt;-El nuevo teléfono de #Samsung y #Google, EL perfecto rival para el #iPhone4S con su #Android 4"
"google","irrelevant","Wed Oct 19 04:53:07 +0000 2011","How an email "
"google","irrelevant","Wed Oct 19 04:51:17 +0000 2011","Anschauen! Genial! http://t.co/YLVJAzxz "
"google","irrelevant","Wed Oct 19 04:48:32 +0000 2011","“@rianru: "
"google","irrelevant","Wed Oct 19 04:47:05 +0000 2011","Google y Samsung presentan oficialmente el Galaxy Nexus http://t.co/NKoXMfOi vía @xatakamovil "
"google","irrelevant","Wed Oct 19 04:46:07 +0000 2011","ドコモ、Android 4.0採用の「GALAXY Nexus」を11月発売 - AV Watch http://t.co/MzTgzn1u "
"google","irrelevant","Wed Oct 19 04:45:47 +0000 2011","Lucha de Titanes: Las tres mejores alternativas a "
"google","irrelevant","Wed Oct 19 04:45:40 +0000 2011","RT @wireditalia: "
"google","irrelevant","Wed Oct 19 04:39:16 +0000 2011","Lucha de Titanes: Las tres mejores alternativas a "
"google","irrelevant","Wed Oct 19 04:38:35 +0000 2011","AsiaClassifiedToday FOREX-Euro recovers after Spain but downside eyed - Reuters: Globe and Ma... http://t.co/o78ADSYW "
"google","irrelevant","Wed Oct 19 04:38:34 +0000 2011","AsiaClassifiedToday Apple blames iPhone rumours for share dive - TVNZ: Globe and MailApple bl... http://t.co/hlxJVMUr "
"google","irrelevant","Wed Oct 19 04:38:33 +0000 2011","AsiaClassifiedToday Temasek to raise up to $800 million with bond offer - Straits Times: Tele... http://t.co/IaTj4kb9 "
"google","irrelevant","Wed Oct 19 04:37:01 +0000 2011","Galaxy Nexus http://t.co/xDxcwSAR "
"google","irrelevant","Wed Oct 19 04:35:52 +0000 2011","El nuevo Samsung Galaxy NEXUS, tiene Desbloqueo del teléfono por reconocimiento facial!!!! | Impresionante #IceCreamSandwich #google"
"google","irrelevant","Wed Oct 19 04:35:31 +0000 2011","AsiaClassifiedToday: Canada Wheat Monopoly, Software Piracy, Swaps Rule: Compliance - Bloombe... http://t.co/2PylmiMs #asia #google #ads"
"google","irrelevant","Wed Oct 19 04:35:30 +0000 2011","AsiaClassifiedToday: Temasek to raise up to $800 million with bond offer - Straits Times: Tel... http://t.co/bdBPJDh2 "
"google","irrelevant","Wed Oct 19 04:34:43 +0000 2011","@SERGIOapple incluso si usas "
"google","irrelevant","Wed Oct 19 04:32:31 +0000 2011","Las mejores aplicaciones para hablar gratis por el móvil - http://t.co/LN0pChe3 http://t.co/iUS8431m "
"google","irrelevant","Wed Oct 19 04:32:31 +0000 2011","Wordt er al een beetje gebruik gemaakt van "
"google","irrelevant","Wed Oct 19 04:31:06 +0000 2011","Surfactants pdf ebook:  http://t.co/mnPp2jjm "
"google","irrelevant","Wed Oct 19 04:31:06 +0000 2011","Surfactants pdf ebook:  http://t.co/JlzvsR9f "
"google","irrelevant","Wed Oct 19 04:30:53 +0000 2011","Bob Harper: "
"google","irrelevant","Wed Oct 19 04:30:52 +0000 2011","Rocksmith: "
"google","irrelevant","Wed Oct 19 04:30:51 +0000 2011","Mukesh Ambani: "
"google","irrelevant","Wed Oct 19 04:30:46 +0000 2011","ملخص مؤتمر سامسونج وقوقل عن نظام اندرويد 4 الجديد http://t.co/enpWtGb4 "
"google","irrelevant","Wed Oct 19 04:30:20 +0000 2011","Galaxy Nexus anunciado oficialmente: pantalla de 4,65 pulgadas y Ice Cream Sandwich http://t.co/gDETlxsN #galaxy_nexus #GalaxyNexus #google"
"google","irrelevant","Wed Oct 19 04:29:45 +0000 2011","RT @AL_HASHEMY: يبدو ان طفرة الاجهزة الالكترونية القادمة ستكون بقيادة موتورولا ،، لاسيم بعد استحواذ قوقل عليها.   "
"google","irrelevant","Wed Oct 19 04:28:59 +0000 2011","اعرف الكثير عن نظام ايسكريم ساندويتش http://t.co/Fzjd2Zx1 "
"google","irrelevant","Wed Oct 19 04:27:54 +0000 2011","Уже 14 версия плагина #Android для #Eclipse вышла, а подгружать апдейты для sdk в фоне они так и не научились. #Google вперде!!!"
"google","irrelevant","Wed Oct 19 04:27:49 +0000 2011","RT @RaheemHBBTI: RT @capoKenn: i like big glutus & i cannot lie "
"google","irrelevant","Wed Oct 19 04:27:10 +0000 2011","Mientras que hoy #RIM publicó su 'fabuloso' #BBX, #Google presentó #Android 4.0 y todos se fueron al diablo :D."
"google","irrelevant","Wed Oct 19 04:24:13 +0000 2011","Fine tune your "
"google","irrelevant","Wed Oct 19 04:23:12 +0000 2011","RT @esmandau: BREAKING NEWS: Samsung Filtra Accidentalmente la foto del Galaxy Nexus http://t.co/vEgkjIfQ "
"google","irrelevant","Wed Oct 19 04:20:06 +0000 2011","Cupom Google AdWords + Promo Starter Kit da LogosBr = Divulgação Eficaz e de Graça! Confira:  http://t.co/kf9supYG "
"google","irrelevant","Wed Oct 19 04:13:28 +0000 2011","Nexus S รอกินไอศกรีมแซนวิช "
"google","irrelevant","Wed Oct 19 04:10:42 +0000 2011","Para los que tenemos un #GalaxySII, no se preocupen... está 99% confirmado que tendremos #Android 4.0 en este GRANDIOSO terminal. #Google"
"google","irrelevant","Wed Oct 19 04:10:04 +0000 2011","Galaxy Nexus: El nuevo teléfono de Google y Samsung "
"google","irrelevant","Wed Oct 19 04:08:12 +0000 2011","Uiiii Yo Quisiera Ser Tuu "
"google","irrelevant","Wed Oct 19 04:05:41 +0000 2011","RT @capoKenn: i like big glutus & i cannot lie "
"google","irrelevant","Wed Oct 19 04:05:36 +0000 2011","Conoce al nuevo "
"google","irrelevant","Wed Oct 19 04:05:19 +0000 2011","Auch Google gefällt das Panda 2.5 Update nicht – Analyse eines Rollbacks « Searchmetrics SEO Blog http://t.co/2LvpBK0J "
"google","irrelevant","Wed Oct 19 04:04:18 +0000 2011","Für alle Agenturen, die #Google #AdWords für ihre Kunden betreuen ... #Google #Engage - die Agenturen-Plattform: http://t.co/7RGu5aSl"
"google","irrelevant","Wed Oct 19 04:00:19 +0000 2011","Android 4.0 Ice Cream Sandwich ya es oficial http://t.co/uZ7qqU1J "
"google","irrelevant","Wed Oct 19 04:00:02 +0000 2011","GALAXY NEXUS SC-04D | NTTドコモ 2011-2012冬春モデル http://t.co/hOqa4eRq "
"google","irrelevant","Wed Oct 19 03:59:45 +0000 2011","@julioandres26 sí, es como el #google de la piratería! jajaja"
"google","irrelevant","Wed Oct 19 03:59:43 +0000 2011","看見 "
"google","irrelevant","Wed Oct 19 03:59:25 +0000 2011","Aparece nuevo video del Galaxy Nexus http://t.co/mhOcZuIm "
"google","irrelevant","Wed Oct 19 03:58:22 +0000 2011","i like big glutus & i cannot lie "
"google","irrelevant","Wed Oct 19 03:56:22 +0000 2011","Google Fr "
"google","irrelevant","Wed Oct 19 03:55:18 +0000 2011","ابرز مميزات Android 4.0  موجوده بهذا الفديو  http://t.co/ZE4BZfph "
"google","irrelevant","Wed Oct 19 03:54:05 +0000 2011","نظام جديد .. و جهاز جديد شكراً جزيلاً "
"google","irrelevant","Wed Oct 19 03:52:14 +0000 2011","ايسكريم ساندويش، عسل، زنجبيل .. مشكلة من كثر المسميات احسهم مسوين مقادير مب انظمة !! 😝  "
"google","irrelevant","Wed Oct 19 03:51:16 +0000 2011","Ça fait des gato : Android Ice Cream Sandwich enfin dévoilé ! http://t.co/ernNQ40w "
"google","irrelevant","Wed Oct 19 03:47:33 +0000 2011","Andy Rubin de #Google develó oficialmente el Samsung #GalaxyNexus, 1er smartphone con #Android4.0 Ice Cream Sandwich http://t.co/dKGCvjsG"
"google","irrelevant","Wed Oct 19 03:47:25 +0000 2011","RT @Eleconomistanet: Impulsor de "
"google","irrelevant","Wed Oct 19 03:46:56 +0000 2011","RT @DanyFajardo: @DanielaS04 :) eso!!! "
"google","irrelevant","Wed Oct 19 03:46:41 +0000 2011","RT @centroandroid: "
"google","irrelevant","Wed Oct 19 03:46:13 +0000 2011","@DanyFajardo Listo Dany gracias =) ... "
"google","irrelevant","Wed Oct 19 03:45:58 +0000 2011","RT @laiswhisky: @Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no "
"google","irrelevant","Wed Oct 19 03:45:00 +0000 2011","@Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no "
"google","irrelevant","Wed Oct 19 03:40:22 +0000 2011","Le Galaxy Nexus officialisé "
"google","irrelevant","Wed Oct 19 03:39:07 +0000 2011","Camarada @michelenlared, mándale a @mvdan los enlaces de los dólares de #Google que financian a la #FSF porque no quiere creerte... xD"
"google","irrelevant","Wed Oct 19 03:37:17 +0000 2011","RT @tecnoclips: "
"google","irrelevant","Wed Oct 19 03:36:30 +0000 2011","продвижение статьями http://t.co/zZ8PjWwX Cервис регистрации в каталогах статей "
"google","irrelevant","Wed Oct 19 03:34:19 +0000 2011","閉鎖じゃなくて、そっくりストリームに反映できるようにしてくれるとありがたいんだけどな〜。&gt;&gt; グーグル、「Google Buzz」を閉鎖--「Google+」への完全 http://t.co/mOfsDfFq  "
"google","irrelevant","Wed Oct 19 03:33:36 +0000 2011","@Natalysanchezs según se un sentimiento "
"google","irrelevant","Wed Oct 19 03:33:27 +0000 2011","@alanlepo..IBM Connections light years ahead of other vendors in "
"google","irrelevant","Wed Oct 19 03:33:21 +0000 2011","@iPhonologo iOS exclusivo, desde que no logre pasar a la segunda ronda de examenes para trabajar en #Google me cambie al mundo Mac"
"google","irrelevant","Wed Oct 19 03:33:03 +0000 2011","@JosialBass Dios mio !!! "
"google","irrelevant","Wed Oct 19 03:31:04 +0000 2011","A espera acabou. #Samsung, parceria com o #Google, o novo GalaxyNexus nesta terça-feira (19) em HongKong. O  Android 4.0 Ice Cream Sandwich"
"google","irrelevant","Wed Oct 19 03:30:51 +0000 2011","Hoy "
"google","irrelevant","Wed Oct 19 03:30:47 +0000 2011","@iPhonologo si, vi el evento, pero si hay algo en lo que #google es bueno es en reportes .... analytics es genial"
"google","irrelevant","Wed Oct 19 03:28:05 +0000 2011","El nuevo "
"google","irrelevant","Wed Oct 19 03:26:14 +0000 2011","Galaxy Nexus: El nuevo teléfono de Google y Samsung http://t.co/laKDByOT "
"google","irrelevant","Wed Oct 19 03:26:12 +0000 2011","Pearson и Google запускают открытую систему дистанционного обучения http://t.co/YglYrzWj "
"google","irrelevant","Wed Oct 19 03:25:50 +0000 2011","TIPP: Kostenlose Google +1 und FB-Likes - Free Google +1 and FB-Likes - http://t.co/eNfReVk3 "
"google","irrelevant","Wed Oct 19 03:25:32 +0000 2011","ICS plutôt bien dans l'ensemble, perso j'aime beaucoup l'interface des contact // epic fail reconnaissance faciale ! #google #android"
"google","irrelevant","Wed Oct 19 03:25:02 +0000 2011","Que es #Android Beam? Una nueva forma que presenta #Google para compartir contenido, solo juntar los teléfonos y pasar la información :)"
"google","irrelevant","Wed Oct 19 03:24:18 +0000 2011","@iley_little we'lll figure it out tm in gym "
"google","irrelevant","Wed Oct 19 03:24:17 +0000 2011","RT @QiiBO: "
"google","irrelevant","Wed Oct 19 03:23:41 +0000 2011","@nestorrom77 majeeee yo cuando reuna bastante pisto me voy a comprar los que usa @davidguetta puuuuuta son tan vergones buscalos en "
"google","irrelevant","Wed Oct 19 03:21:58 +0000 2011","RT vers @FuturKing &gt;  @FTTank Voici un très bon résumé de l'annonce du "
"google","irrelevant","Wed Oct 19 03:21:51 +0000 2011","@.brown45235: vibro http://t.co/uoIfnklJ "
"google","irrelevant","Wed Oct 19 03:19:44 +0000 2011","Voici un très bon résumé de l'annonce du "
"google","irrelevant","Wed Oct 19 03:17:04 +0000 2011","หน้าตาของระบบปฎิบัติการ Android 4.0 Ice Cream Sandwich ของ "
"google","irrelevant","Wed Oct 19 03:16:56 +0000 2011","хочу виджет для #Google+ на #Android как для твиттера, чтобы посты были видны в виджете."
"google","irrelevant","Wed Oct 19 03:13:39 +0000 2011","Virage Success Story - Harvard Business School pdf ebook:  http://t.co/dNpFlXxB "
"google","irrelevant","Wed Oct 19 03:13:39 +0000 2011","Putting Leadership Back into Strategy pdf ebook:  http://t.co/fGc3ufed "
"google","irrelevant","Wed Oct 19 03:13:39 +0000 2011","Putting Leadership Back into Strategy pdf ebook:  http://t.co/Rcu7X2lh "
"google","irrelevant","Wed Oct 19 03:11:49 +0000 2011","i-nexus Named as One of The Telegraph's Top 1000 - Free PR Site (press release) http://t.co/J4AHo3Aa "
"google","irrelevant","Wed Oct 19 03:11:20 +0000 2011","الجهاز الجديد عجيب   "
"google","irrelevant","Wed Oct 19 03:10:15 +0000 2011","@oriondesarrollo en todas las "
"google","irrelevant","Wed Oct 19 03:09:57 +0000 2011","Я немного потрясен :) "
"google","irrelevant","Wed Oct 19 03:09:53 +0000 2011","RT @google_topic: Samsung、Android 4.0搭載のGoogleブランド端末「GALAXY Nexus」を発表 - ITmedia http://t.co/t0CrKsoo "
"google","irrelevant","Wed Oct 19 03:09:53 +0000 2011","no dijeron si "
"google","irrelevant","Wed Oct 19 03:09:42 +0000 2011","今日発表だった＾ﾛ＾　 "
"google","irrelevant","Wed Oct 19 03:09:16 +0000 2011","Con algunos hiccups durante la presetnación de #Android 4.0 pero todo pinta genial. Muy bien ahí #Google #Samsung #GalaxyNexus"
"google","irrelevant","Wed Oct 19 03:09:15 +0000 2011","Le Galaxy Nexus a l'air bien sympa et "
"google","irrelevant","Wed Oct 19 03:08:59 +0000 2011","يبدو ان طفرة الاجهزة الالكترونية القادمة ستكون بقيادة موتورولا ،، لاسيم بعد استحواذ قوقل عليها.   "
"google","irrelevant","Wed Oct 19 03:08:57 +0000 2011","Samsung、Android 4.0搭載のGoogleブランド端末「GALAXY Nexus」を発表 - ITmedia http://t.co/t0CrKsoo "
"google","irrelevant","Wed Oct 19 03:08:47 +0000 2011","RT @interfase: Andy Rubin de #Google develó oficialmente el Samsung #GalaxyNexus, el 1er smartphone con #Android4.0 Ice Cream Sandwich h ..."
"google","irrelevant","Wed Oct 19 03:08:25 +0000 2011","Se jodió "
"google","irrelevant","Wed Oct 19 03:08:07 +0000 2011","@donchele vaya trabaje con "
"google","irrelevant","Wed Oct 19 03:07:59 +0000 2011","RT @Osama11: RT @SE4mCom: استجابة الشاشة هي 0.1 وهو رقم أكثر من مرتفع في هاتف محمول  http://t.co/N2IEuzEN "
"google","irrelevant","Wed Oct 19 03:07:53 +0000 2011","@Ladycamia @JewelSantini check out that link sis - some good stuff on "
"google","irrelevant","Wed Oct 19 03:07:36 +0000 2011","definitivamente sigo sin entender un carajo de "
"google","irrelevant","Wed Oct 19 03:06:38 +0000 2011","#Android #IceCreamSandwich 4.0 y el Galaxy Nexus, no necesitas nada más... #samsung #google"
